"Time","Subsystem #1|CTLs|Vars|Vrms_1","Subsystem #1|CTLs|Vars|Vrms_10","Subsystem #1|CTLs|Vars|Vrms_11","Subsystem #1|CTLs|Vars|Vrms_12","Subsystem #1|CTLs|Vars|Vrms_13","Subsystem #1|CTLs|Vars|Vrms_14","Subsystem #1|CTLs|Vars|Vrms_2","Subsystem #1|CTLs|Vars|Vrms_3","Subsystem #1|CTLs|Vars|Vrms_4","Subsystem #1|CTLs|Vars|Vrms_5","Subsystem #1|CTLs|Vars|Vrms_6","Subsystem #1|CTLs|Vars|Vrms_8","Subsystem #1|CTLs|Vars|Vrms_9"
0.0048,11.01148595,10.72605975,10.87813638,10.93800922,10.87209028,10.60774171,10.85302972,10.48678182,10.54189998,10.57184697,11.10889649,11.31657915,10.73925124
0.00485,11.01147957,10.72602372,10.87810133,10.93797369,10.87205417,10.60770297,10.85302011,10.48675224,10.54187431,10.57182337,11.10886299,11.31655863,10.73921541
0.0049,11.01147359,10.72598948,10.87806809,10.93793996,10.87201984,10.60766597,10.85301146,10.4867243,10.54185,10.57180099,11.10883134,11.31654068,10.73918137
0.00495,11.01146802,10.72595703,10.87803666,10.93790804,10.87198732,10.60763074,10.85300378,10.48669803,10.54182706,10.57177983,11.10880154,11.31652531,10.73914916
0.005,11.01146287,10.72592638,10.87800706,10.93787795,10.87195661,10.60759728,10.85299705,10.48667342,10.54180549,10.5717599,11.1087736,11.31651252,10.73911877
0.00505,11.01145813,10.72589756,10.8779793,10.93784969,10.87192772,10.6075656,10.8529913,10.48665048,10.5417853,10.5717412,11.10874753,11.31650231,10.73909023
0.0051,11.0114538,10.72587057,10.87795337,10.93782328,10.87190067,10.60753572,10.85298651,10.48662923,10.54176651,10.57172375,11.10872335,11.31649469,10.73906353
0.00515,11.01144988,10.72584542,10.87792931,10.93779872,10.87187546,10.60750765,10.8529827,10.48660966,10.54174911,10.57170756,11.10870106,11.31648966,10.7390387
0.0052,11.01144639,10.72582211,10.87790711,10.93777603,10.8718521,10.6074814,10.85297985,10.48659179,10.54173311,10.57169261,11.10868067,11.31648722,10.73901573
0.00525,11.01144331,10.72580066,10.87788678,10.9377552,10.8718306,10.60745697,10.85297798,10.48657563,10.54171853,10.57167893,11.10866219,11.31648738,10.73899465
0.0053,11.01144065,10.72578108,10.87786833,10.93773626,10.87181097,10.60743438,10.85297708,10.48656118,10.54170535,10.57166651,11.10864562,11.31649013,10.73897544
0.00535,11.01143841,10.72576337,10.87785176,10.9377192,10.87179322,10.60741363,10.85297716,10.48654844,10.5416936,10.57165537,11.10863097,11.31649547,10.73895813
0.0054,11.01143659,10.72574754,10.87783709,10.93770403,10.87177735,10.60739473,10.85297821,10.48653742,10.54168327,10.5716455,11.10861824,11.3165034,10.73894272
0.00545,11.01143519,10.72573359,10.87782431,10.93769076,10.87176336,10.60737768,10.85298023,10.48652812,10.54167437,10.5716369,11.10860744,11.31651392,10.73892921
0.0055,11.01143421,10.72572152,10.87781343,10.93767939,10.87175127,10.6073625,10.85298323,10.48652055,10.54166689,10.57162959,11.10859858,11.31652703,10.73891761
0.00555,11.01143366,10.72571135,10.87780446,10.93766993,10.87174107,10.60734919,10.85298719,10.48651471,10.54166085,10.57162356,11.10859165,11.31654271,10.73890791
0.0056,11.01143353,10.72570308,10.8777974,10.93766237,10.87173277,10.60733776,10.85299213,10.48651059,10.54165624,10.57161882,11.10858666,11.31656097,10.73890014
0.00565,11.01143381,10.7256967,10.87779224,10.93765673,10.87172637,10.6073282,10.85299803,10.48650821,10.54165307,10.57161536,11.1085836,11.31658179,10.73889428
0.0057,11.01143453,10.72569222,10.877789,10.937653,10.87172188,10.60732052,10.8530049,10.48650756,10.54165133,10.57161319,11.10858249,11.31660517,10.73889034
0.00575,11.01143566,10.72568965,10.87778767,10.93765118,10.8717193,10.60731472,10.85301273,10.48650865,10.54165103,10.57161231,11.10858332,11.31663111,10.73888832
0.0058,11.01143721,10.72568898,10.87778825,10.93765128,10.87171862,10.60731081,10.85302152,10.48651147,10.54165217,10.57161271,11.10858609,11.31665958,10.73888823
0.00585,11.01143918,10.72569021,10.87779075,10.93765329,10.87171984,10.60730878,10.85303127,10.48651601,10.54165474,10.57161441,11.10859079,11.31669059,10.73889005
0.0059,11.01144158,10.72569334,10.87779515,10.93765721,10.87172298,10.60730864,10.85304197,10.48652229,10.54165875,10.57161739,11.10859744,11.31672411,10.73889379
0.00595,11.01144439,10.72569838,10.87780147,10.93766305,10.87172801,10.60731039,10.85305362,10.48653029,10.54166419,10.57162166,11.10860601,11.31676014,10.73889945
0.006,11.01144762,10.72570531,10.87780969,10.9376708,10.87173495,10.60731402,10.85306621,10.48654002,10.54167107,10.57162722,11.10861652,11.31679867,10.73890703
0.00605,11.01145126,10.72571413,10.87781981,10.93768045,10.87174379,10.60731953,10.85307974,10.48655147,10.54167937,10.57163405,11.10862895,11.31683968,10.73891652
0.0061,11.01145532,10.72572485,10.87783184,10.937692,10.87175453,10.60732692,10.85309421,10.48656463,10.5416891,10.57164217,11.10864331,11.31688315,10.73892792
0.00615,11.0114598,10.72573746,10.87784575,10.93770545,10.87176715,10.6073362,10.85310961,10.4865795,10.54170025,10.57165156,11.10865958,11.31692907,10.73894122
0.0062,11.01146468,10.72575194,10.87786156,10.9377208,10.87178167,10.60734734,10.85312593,10.48659607,10.54171281,10.57166222,11.10867776,11.31697743,10.73895642
0.00625,11.01146997,10.72576831,10.87787925,10.93773803,10.87179806,10.60736036,10.85314317,10.48661435,10.54172679,10.57167416,11.10869785,11.3170282,10.73897352
0.0063,11.01147567,10.72578654,10.87789882,10.93775714,10.87181633,10.60737524,10.85316132,10.48663431,10.54174218,10.57168735,11.10871983,11.31708136,10.7389925
0.00635,11.01148178,10.72580664,10.87792026,10.93777812,10.87183647,10.60739199,10.85318037,10.48665596,10.54175897,10.57170181,11.10874369,11.31713691,10.73901336
0.0064,11.01148829,10.7258286,10.87794355,10.93780097,10.87185847,10.60741058,10.85320032,10.48667929,10.54177715,10.57171752,11.10876944,11.31719481,10.73903609
0.00645,11.0114952,10.7258524,10.8779687,10.93782568,10.87188232,10.60743102,10.85322117,10.48670428,10.54179672,10.57173448,11.10879705,11.31725505,10.73906069
0.0065,11.01150251,10.72587804,10.8779957,10.93785223,10.87190801,10.6074533,10.85324289,10.48673093,10.54181767,10.57175267,11.10882653,11.31731761,10.73908714
0.00655,11.01151021,10.72590551,10.87802452,10.93788062,10.87193554,10.60747741,10.85326549,10.48675923,10.54184,10.57177211,11.10885785,11.31738245,10.73911543
0.0066,11.01151831,10.7259348,10.87805517,10.93791084,10.87196489,10.60750333,10.85328895,10.48678916,10.54186369,10.57179277,11.108891,11.31744957,10.73914556
0.00665,11.01152679,10.7259659,10.87808762,10.93794287,10.87199605,10.60753107,10.85331328,10.48682073,10.54188874,10.57181465,11.10892598,11.31751893,10.7391775
0.0067,11.01153566,10.72599879,10.87812188,10.93797671,10.87202901,10.60756061,10.85333845,10.4868539,10.54191513,10.57183774,11.10896277,11.31759051,10.73921126
0.00675,11.01154492,10.72603347,10.87815792,10.93801233,10.87206377,10.60759194,10.85336446,10.48688868,10.54194286,10.57186203,11.10900135,11.31766428,10.73924681
0.0068,11.01155455,10.72606991,10.87819573,10.93804973,10.87210029,10.60762504,10.8533913,10.48692505,10.54197192,10.57188752,11.10904172,11.31774022,10.73928415
0.00685,11.01156456,10.72610812,10.8782353,10.9380889,10.87213858,10.60765991,10.85341896,10.48696299,10.54200229,10.57191419,11.10908386,11.3178183,10.73932325
0.0069,11.01157494,10.72614806,10.87827661,10.93812982,10.87217862,10.60769653,10.85344743,10.4870025,10.54203397,10.57194203,11.10912774,11.31789849,10.73936411
0.00695,11.01158569,10.72618974,10.87831965,10.93817247,10.87222039,10.60773489,10.85347669,10.48704355,10.54206694,10.57197104,11.10917337,11.31798076,10.73940672
0.007,11.01159681,10.72623312,10.8783644,10.93821684,10.87226388,10.60777497,10.85350675,10.48708614,10.54210119,10.5720012,11.10922071,11.31806509,10.73945104
0.00705,11.01160828,10.72627821,10.87841085,10.93826291,10.87230906,10.60781677,10.85353759,10.48713024,10.54213671,10.57203251,11.10926975,11.31815144,10.73949707
0.0071,11.01162011,10.72632497,10.87845898,10.93831066,10.87235594,10.60786025,10.85356919,10.48717584,10.54217348,10.57206494,11.10932048,11.31823978,10.7395448
0.00715,11.0116323,10.7263734,10.87850877,10.93836009,10.87240448,10.60790541,10.85360154,10.48722293,10.5422115,10.57209849,11.10937287,11.31833007,10.73959419
0.0072,11.01164483,10.72642347,10.87856019,10.93841116,10.87245467,10.60795224,10.85363464,10.48727148,10.54225074,10.57213315,11.1094269,11.3184223,10.73964524
0.00725,11.0116577,10.72647516,10.87861325,10.93846386,10.87250649,10.60800071,10.85366847,10.48732148,10.5422912,10.57216891,11.10948256,11.31851641,10.73969793
0.0073,11.01167091,10.72652846,10.8786679,10.93851817,10.87255992,10.6080508,10.85370302,10.48737292,10.54233285,10.57220574,11.10953983,11.31861239,10.73975223
0.00735,11.01168446,10.72658335,10.87872414,10.93857408,10.87261495,10.6081025,10.85373827,10.48742576,10.54237569,10.57224364,11.10959868,11.31871019,10.73980812
0.0074,11.01169833,10.72663981,10.87878194,10.93863155,10.87267154,10.60815579,10.85377422,10.48748,10.54241969,10.57228259,11.10965909,11.31880978,10.7398656
0.00745,11.01171252,10.72669781,10.87884129,10.93869057,10.87272969,10.60821064,10.85381085,10.4875356,10.54246485,10.57232258,11.10972105,11.31891113,10.73992462
0.0075,11.01172704,10.72675734,10.87890215,10.93875113,10.87278937,10.60826705,10.85384814,10.48759256,10.54251114,10.5723636,11.10978452,11.31901419,10.73998518
0.00755,11.01174187,10.72681837,10.87896451,10.93881318,10.87285056,10.60832498,10.85388609,10.48765085,10.54255855,10.57240562,11.10984949,11.31911893,10.74004725
0.0076,11.011757,10.72688088,10.87902835,10.93887673,10.87291323,10.60838442,10.85392467,10.48771046,10.54260706,10.57244864,11.10991592,11.31922531,10.74011081
0.00765,11.01177243,10.72694485,10.87909363,10.93894173,10.87297737,10.60844534,10.85396389,10.48777134,10.54265665,10.57249264,11.10998381,11.3193333,10.74017584
0.0077,11.01178817,10.72701025,10.87916035,10.93900816,10.87304294,10.60850773,10.85400371,10.4878335,10.5427073,10.5725376,11.11005311,11.31944285,10.7402423
0.00775,11.01180419,10.72707706,10.87922847,10.93907601,10.87310993,10.60857155,10.85404413,10.4878969,10.54275901,10.5725835,11.11012382,11.31955393,10.74031018
0.0078,11.0118205,10.72714526,10.87929796,10.93914525,10.87317832,10.60863679,10.85408513,10.48796152,10.54281174,10.57263033,11.11019589,11.31966649,10.74037945
0.00785,11.01183708,10.72721482,10.87936881,10.93921585,10.87324807,10.60870342,10.8541267,10.48802733,10.54286547,10.57267808,11.11026931,11.3197805,10.74045008
0.0079,11.01185394,10.72728572,10.87944099,10.93928778,10.87331916,10.60877142,10.85416882,10.48809432,10.5429202,10.57272672,11.11034405,11.31989592,10.74052206
0.00795,11.01187107,10.72735793,10.87951447,10.93936103,10.87339156,10.60884077,10.85421148,10.48816246,10.5429759,10.57277623,11.11042008,11.32001269,10.74059535
