"Time","Subsystem #1|CTLs|Vars|Vrms_1","Subsystem #1|CTLs|Vars|Vrms_10","Subsystem #1|CTLs|Vars|Vrms_11","Subsystem #1|CTLs|Vars|Vrms_12","Subsystem #1|CTLs|Vars|Vrms_13","Subsystem #1|CTLs|Vars|Vrms_14","Subsystem #1|CTLs|Vars|Vrms_2","Subsystem #1|CTLs|Vars|Vrms_3","Subsystem #1|CTLs|Vars|Vrms_4","Subsystem #1|CTLs|Vars|Vrms_5","Subsystem #1|CTLs|Vars|Vrms_6","Subsystem #1|CTLs|Vars|Vrms_8","Subsystem #1|CTLs|Vars|Vrms_9"
0.00195,11.01159146,10.72649267,10.87856897,10.93839957,10.8724649,10.60807139,10.85339116,10.48713194,10.54222009,10.57210392,11.10935217,11.31813324,10.73972301
0.002,11.01159585,10.72650511,10.87858263,10.93841285,10.87247748,10.60808097,10.85340578,10.48714636,10.54223123,10.57211341,11.10936794,11.31817346,10.73973603
0.00205,11.01160061,10.72651915,10.87859791,10.93842778,10.87249169,10.60809216,10.85342122,10.48716229,10.5422436,10.572124,11.10938536,11.31821568,10.73975067
0.0021,11.01160574,10.72653481,10.87861483,10.93844435,10.87250753,10.60810496,10.85343748,10.48717972,10.54225719,10.57213571,11.10940444,11.31825987,10.73976692
0.00215,11.01161122,10.72655206,10.87863335,10.93846254,10.87252499,10.60811936,10.85345454,10.48719864,10.542272,10.57214851,11.10942516,11.31830603,10.73978477
0.0022,11.01161706,10.72657091,10.87865349,10.93848236,10.87254408,10.60813536,10.85347241,10.48721904,10.54228803,10.57216242,11.10944752,11.31835413,10.73980423
0.00225,11.01162326,10.72659134,10.87867523,10.9385038,10.87256477,10.60815295,10.85349107,10.48724093,10.54230527,10.57217741,11.10947151,11.31840416,10.73982528
0.0023,11.01162981,10.72661335,10.87869857,10.93852685,10.87258707,10.60817212,10.85351052,10.48726428,10.54232371,10.57219349,11.10949712,11.3184561,10.73984791
0.00235,11.01163672,10.72663693,10.87872349,10.93855149,10.87261097,10.60819287,10.85353076,10.48728909,10.54234335,10.57221066,11.10952435,11.31850993,10.73987212
0.0024,11.01164397,10.72666208,10.87874999,10.93857773,10.87263645,10.60821519,10.85355176,10.48731536,10.54236418,10.57222889,11.10955318,11.31856564,10.7398979
0.00245,11.01165157,10.72668878,10.87877805,10.93860555,10.87266351,10.60823907,10.85357354,10.48734306,10.54238619,10.5722482,11.10958359,11.31862319,10.73992524
0.0025,11.01165951,10.72671702,10.87880767,10.93863494,10.87269213,10.6082645,10.85359607,10.4873722,10.54240937,10.57226856,11.10961559,11.31868258,10.73995412
0.00255,11.01166779,10.72674679,10.87883884,10.93866589,10.87272231,10.60829148,10.85361935,10.48740276,10.54243372,10.57228998,11.10964916,11.31874378,10.73998454
0.0026,11.01167641,10.72677808,10.87887154,10.93869839,10.87275404,10.60831998,10.85364338,10.48743473,10.54245922,10.57231244,11.10968428,11.31880676,10.74001648
0.00265,11.01168537,10.72681088,10.87890576,10.93873243,10.8727873,10.60835001,10.85366814,10.4874681,10.54248587,10.57233594,11.10972095,11.31887151,10.74004994
0.0027,11.01169465,10.72684518,10.87894149,10.93876799,10.87282208,10.60838155,10.85369362,10.48750286,10.54251366,10.57236047,11.10975914,11.318938,10.7400849
0.00275,11.01170427,10.72688097,10.87897872,10.93880506,10.87285837,10.60841459,10.85371982,10.48753899,10.54254257,10.57238602,11.10979885,11.3190062,10.74012134
0.0028,11.0117142,10.72691822,10.87901742,10.93884363,10.87289615,10.60844911,10.85374673,10.48757647,10.5425726,10.57241258,11.10984006,11.3190761,10.74015926
0.00285,11.01172446,10.72695693,10.8790576,10.93888369,10.87293542,10.60848511,10.85377432,10.48761531,10.54260374,10.57244013,11.10988276,11.31914767,10.74019864
0.0029,11.01173503,10.72699709,10.87909923,10.93892521,10.87297615,10.60852257,10.85380261,10.48765547,10.54263596,10.57246868,11.10992693,11.31922088,10.74023947
0.00295,11.01174592,10.72703868,10.8791423,10.93896819,10.87301833,10.60856148,10.85383157,10.48769696,10.54266927,10.57249821,11.10997255,11.31929571,10.74028173
0.003,11.01175712,10.72708167,10.87918679,10.9390126,10.87306195,10.60860182,10.85386119,10.48773974,10.54270365,10.5725287,11.1100196,11.31937212,10.74032541
0.00305,11.01176862,10.72712607,10.87923268,10.93905844,10.87310699,10.60864357,10.85389147,10.48778381,10.54273909,10.57256015,11.11006808,11.31945009,10.74037048
0.0031,11.01178042,10.72717185,10.87927997,10.93910568,10.87315344,10.60868673,10.85392239,10.48782916,10.54277556,10.57259255,11.11011796,11.3195296,10.74041694
0.00315,11.01179252,10.72721899,10.87932862,10.93915431,10.87320127,10.60873128,10.85395395,10.48787575,10.54281307,10.57262588,11.11016923,11.31961061,10.74046476
0.0032,11.01180491,10.72726748,10.87937863,10.93920431,10.87325047,10.6087772,10.85398612,10.48792359,10.5428516,10.57266014,11.11022186,11.3196931,10.74051393
0.00325,11.01181759,10.72731729,10.87942998,10.93925566,10.87330102,10.60882447,10.8540189,10.48797264,10.54289113,10.5726953,11.11027583,11.31977703,10.74056443
0.0033,11.01183055,10.72736842,10.87948264,10.93930834,10.87335291,10.60887307,10.85405228,10.48802289,10.54293165,10.57273136,11.11033114,11.31986238,10.74061624
0.00335,11.01184378,10.72742085,10.8795366,10.93936234,10.8734061,10.608923,10.85408625,10.48807433,10.54297314,10.5727683,11.11038775,11.31994912,10.74066935
0.0034,11.01185729,10.72747454,10.87959184,10.93941763,10.8734606,10.60897423,10.85412078,10.48812693,10.54301559,10.57280612,11.11044564,11.3200372,10.74072373
0.00345,11.01187107,10.72752949,10.87964833,10.9394742,10.87351637,10.60902673,10.85415588,10.48818068,10.54305898,10.57284479,11.1105048,11.32012661,10.74077937
0.0035,11.01188512,10.72758567,10.87970607,10.93953202,10.87357339,10.6090805,10.85419152,10.48823556,10.5431033,10.5728843,11.11056521,11.32021731,10.74083623
0.00355,11.01189942,10.72764307,10.87976502,10.93959107,10.87363165,10.60913552,10.8542277,10.48829154,10.54314853,10.57292464,11.11062683,11.32030927,10.74089431
0.0036,11.01191397,10.72770166,10.87982516,10.93965133,10.87369112,10.60919175,10.8542644,10.4883486,10.54319466,10.57296579,11.11068966,11.32040245,10.74095358
0.00365,11.01192878,10.72776142,10.87988648,10.93971278,10.87375178,10.60924919,10.8543016,10.48840674,10.54324166,10.57300774,11.11075366,11.32049682,10.74101403
0.0037,11.01194382,10.72782232,10.87994895,10.9397754,10.87381361,10.60930781,10.8543393,10.48846591,10.54328953,10.57305048,11.11081881,11.32059234,10.74107562
0.00375,11.0119591,10.72788436,10.88001255,10.93983917,10.87387659,10.60936759,10.85437748,10.48852611,10.54333824,10.57309398,11.1108851,11.32068899,10.74113833
0.0038,11.01197462,10.7279475,10.88007725,10.93990405,10.87394069,10.60942851,10.85441613,10.48858731,10.54338778,10.57313824,11.11095249,11.32078673,10.74120215
0.00385,11.01199036,10.72801173,10.88014303,10.93997003,10.8740059,10.60949054,10.85445524,10.48864949,10.54343812,10.57318323,11.11102096,11.32088552,10.74126705
0.0039,11.01200632,10.72807701,10.88020988,10.94003709,10.87407218,10.60955367,10.85449478,10.48871262,10.54348925,10.57322894,11.11109049,11.32098533,10.741333
0.00395,11.0120225,10.72814332,10.88027775,10.94010519,10.87413951,10.60961787,10.85453474,10.48877669,10.54354116,10.57327535,11.11116104,11.32108612,10.74139999
0.004,11.01203888,10.72821065,10.88034664,10.94017433,10.87420787,10.60968312,10.85457512,10.48884167,10.54359382,10.57332245,11.11123261,11.32118786,10.74146799
0.00405,11.01205547,10.72827897,10.88041651,10.94024446,10.87427724,10.60974939,10.85461589,10.48890753,10.54364721,10.57337022,11.11130516,11.32129051,10.74153697
0.0041,11.01207225,10.72834824,10.88048734,10.94031556,10.87434759,10.60981666,10.85465705,10.48897426,10.54370132,10.57341864,11.11137866,11.32139402,10.7416069
0.00415,11.01208923,10.72841846,10.8805591,10.94038762,10.87441889,10.60988491,10.85469857,10.48904183,10.54375612,10.5734677,11.11145309,11.32149838,10.74167777
0.0042,11.01210639,10.72848958,10.88063177,10.9404606,10.87449111,10.60995411,10.85474044,10.48911022,10.5438116,10.57351737,11.11152842,11.32160353,10.74174955
0.00425,11.01212373,10.72856159,10.88070533,10.94053447,10.87456425,10.61002424,10.85478265,10.48917939,10.54386774,10.57356764,11.11160462,11.32170944,10.74182222
0.0043,11.01214124,10.72863447,10.88077974,10.94060922,10.87463825,10.61009527,10.85482518,10.48924933,10.54392451,10.5736185,11.11168167,11.32181608,10.74189573
0.00435,11.01215892,10.72870817,10.88085497,10.94068481,10.87471311,10.61016717,10.85486802,10.48932001,10.54398189,10.57366991,11.11175954,11.3219234,10.74197008
0.0044,11.01217676,10.72878269,10.88093101,10.94076121,10.87478879,10.61023992,10.85491114,10.4893914,10.54403987,10.57372188,11.1118382,11.32203137,10.74204523
0.00445,11.01219476,10.72885798,10.88100783,10.94083841,10.87486526,10.6103135,10.85495455,10.48946349,10.54409842,10.57377436,11.11191762,11.32213994,10.74212115
0.0045,11.0122129,10.72893403,10.88108539,10.94091637,10.87494251,10.61038788,10.85499821,10.48953623,10.54415753,10.57382736,11.11199778,11.32224909,10.74219783
0.00455,11.01223118,10.7290108,10.88116366,10.94099506,10.87502049,10.61046302,10.85504212,10.48960962,10.54421717,10.57388084,11.11207864,11.32235876,10.74227522
0.0046,11.01224959,10.72908827,10.88124263,10.94107445,10.87509918,10.61053891,10.85508626,10.48968362,10.54427732,10.5739348,11.11216018,11.32246893,10.74235331
0.00465,11.01226814,10.72916642,10.88132227,10.94115453,10.87517856,10.61061551,10.85513061,10.4897582,10.54433795,10.5739892,11.11224236,11.32257955,10.74243206
0.0047,11.0122868,10.72924521,10.88140253,10.94123525,10.8752586,10.61069281,10.85517515,10.48983334,10.54439905,10.57404403,11.11232517,11.32269058,10.74251146
0.00475,11.01230558,10.72932461,10.8814834,10.94131659,10.87533926,10.61077076,10.85521988,10.48990901,10.5444606,10.57409927,11.11240856,11.32280198,10.74259145
0.0048,11.01232447,10.7294046,10.88156485,10.94139852,10.87542052,10.61084935,10.85526478,10.48998518,10.54452257,10.57415491,11.11249251,11.32291371,10.74267203
0.00485,11.01234346,10.72948514,10.88164685,10.94148101,10.87550235,10.61092855,10.85530982,10.49006183,10.54458495,10.57421091,11.112577,11.32302574,10.74275316
0.0049,11.01236254,10.72956622,10.88172936,10.94156403,10.87558472,10.61100832,10.855355,10.49013894,10.5446477,10.57426727,11.11266197,11.32313802,10.74283482
0.00495,11.01238171,10.7296478,10.88181237,10.94164756,10.8756676,10.61108864,10.85540029,10.49021646,10.5447108,10.57432396,11.11274742,11.32325052,10.74291696
0.005,11.01240097,10.72972984,10.88189583,10.94173156,10.87575097,10.61116948,10.85544569,10.49029438,10.54477425,10.57438096,11.11283331,11.32336319,10.74299957
0.00505,11.01242029,10.72981233,10.88197972,10.941816,10.87583478,10.61125081,10.85549117,10.49037266,10.544838,10.57443825,11.1129196,11.32347599,10.74308262
0.0051,11.01243969,10.72989524,10.88206401,10.94190085,10.87591902,10.6113326,10.85553672,10.49045129,10.54490204,10.57449581,11.11300627,11.32358889,10.74316607
0.00515,11.01245914,10.72997852,10.88214867,10.94198609,10.87600364,10.61141483,10.85558232,10.49053022,10.54496635,10.57455362,11.11309329,11.32370184,10.74324989
0.0052,11.01247865,10.73006216,10.88223367,10.94207167,10.87608863,10.61149746,10.85562796,10.49060944,10.5450309,10.57461166,11.11318062,11.3238148,10.74333406
0.00525,11.01249821,10.73014612,10.88231898,10.94215758,10.87617395,10.61158046,10.85567362,10.49068891,10.54509567,10.5746699,11.11326824,11.32392773,10.74341855
0.0053,11.0125178,10.73023038,10.88240457,10.94224378,10.87625958,10.61166381,10.85571929,10.49076861,10.54516064,10.57472834,11.1133561,11.3240406,10.74350332
0.00535,11.01253743,10.7303149,10.88249041,10.94233024,10.87634547,10.61174748,10.85576494,10.49084851,10.54522578,10.57478694,11.11344419,11.32415336,10.74358835
0.0054,11.01255708,10.73039966,10.88257646,10.94241693,10.8764316,10.61183143,10.85581057,10.49092857,10.54529107,10.57484569,11.11353247,11.32426598,10.7436736
0.00545,11.01257676,10.73048462,10.88266271,10.94250382,10.87651794,10.61191563,10.85585615,10.49100878,10.54535649,10.57490457,11.11362091,11.3243784,10.74375904
0.0055,11.01259644,10.73056975,10.88274911,10.94259087,10.87660447,10.61200006,10.85590167,10.4910891,10.54542202,10.57496355,11.11370948,11.3244906,10.74384466
0.00555,11.01261613,10.73065503,10.88283563,10.94267807,10.87669114,10.61208469,10.85594711,10.49116951,10.54548762,10.57502262,11.11379814,11.32460254,10.7439304
0.0056,11.01263582,10.73074042,10.88292226,10.94276537,10.87677792,10.61216949,10.85599247,10.49124997,10.54555329,10.57508174,11.11388687,11.32471416,10.74401625
0.00565,11.0126555,10.73082589,10.88300894,10.94285274,10.8768648,10.61225442,10.85603771,10.49133046,10.54561899,10.57514091,11.11397564,11.32482544,10.74410218
0.0057,11.01267517,10.73091142,10.88309567,10.94294016,10.87695173,10.61233945,10.85608283,10.49141095,10.5456847,10.57520011,11.1140644,11.32493634,10.74418815
0.00575,11.01269481,10.73099697,10.8831824,10.9430276,10.87703869,10.61242456,10.85612781,10.49149141,10.5457504,10.5752593,11.11415314,11.32504681,10.74427413
0.0058,11.01271442,10.73108252,10.8832691,10.94311502,10.87712564,10.61250972,10.85617263,10.49157181,10.54581607,10.57531847,11.11424181,11.32515682,10.74436009
0.00585,11.012734,10.73116802,10.88335574,10.94320238,10.87721256,10.6125949,10.85621728,10.49165213,10.54588167,10.5753776,11.1143304,11.32526632,10.74444601
0.0059,11.01275353,10.73125346,10.8834423,10.94328968,10.87729941,10.61268006,10.85626175,10.49173233,10.5459472,10.57543667,11.11441886,11.32537528,10.74453185
0.00595,11.01277302,10.7313388,10.88352873,10.94337686,10.87738616,10.61276517,10.85630601,10.49181239,10.54601262,10.57549566,11.11450717,11.32548367,10.74461758
0.006,11.01279245,10.73142402,10.88361502,10.9434639,10.87747279,10.61285022,10.85635005,10.49189228,10.54607792,10.57555454,11.11459529,11.32559143,10.74470317
0.00605,11.01281181,10.73150907,10.88370113,10.94355077,10.87755926,10.61293515,10.85639386,10.49197197,10.54614307,10.5756133,11.1146832,11.32569854,10.7447886
0.0061,11.0128311,10.73159394,10.88378704,10.94363744,10.87764554,10.61301996,10.85643742,10.49205143,10.54620804,10.57567191,11.11477086,11.32580496,10.74487383
0.00615,11.01285032,10.7316786,10.8838727,10.94372387,10.8777316,10.6131046,10.85648071,10.49213064,10.54627282,10.57573036,11.11485824,11.32591064,10.74495882
0.0062,11.01286945,10.731763,10.88395809,10.94381005,10.87781741,10.61318904,10.85652373,10.49220956,10.54633738,10.57578862,11.11494532,11.32601555,10.74504357
0.00625,11.01288849,10.73184713,10.88404318,10.94389593,10.87790294,10.61327326,10.85656645,10.49228818,10.54640169,10.57584668,11.11503205,11.32611966,10.74512802
0.0063,11.01290744,10.73193095,10.88412794,10.94398149,10.87798816,10.61335723,10.85660885,10.49236645,10.54646575,10.5759045,11.11511842,11.32622293,10.74521215
0.00635,11.01292628,10.73201444,10.88421235,10.94406669,10.87807305,10.61344092,10.85665094,10.49244436,10.54652952,10.57596208,11.11520438,11.32632531,10.74529594
0.0064,11.01294501,10.73209756,10.88429636,10.94415151,10.87815756,10.6135243,10.85669268,10.49252188,10.54659297,10.5760194,11.11528991,11.32642679,10.74537935
0.00645,11.01296362,10.73218029,10.88437996,10.94423593,10.87824168,10.61360733,10.85673407,10.49259897,10.5466561,10.57607642,11.11537499,11.32652731,10.74546236
0.0065,11.01298211,10.73226259,10.88446311,10.94431989,10.87832537,10.61369,10.85677509,10.49267562,10.54671888,10.57613314,11.11545957,11.32662684,10.74554493
0.00655,11.01300047,10.73234445,10.88454578,10.94440339,10.8784086,10.61377226,10.85681573,10.4927518,10.54678128,10.57618953,11.11554364,11.32672536,10.74562704
0.0066,11.0130187,10.73242582,10.88462795,10.94448638,10.87849134,10.6138541,10.85685597,10.49282747,10.54684328,10.57624557,11.11562715,11.32682281,10.74570866
0.00665,11.01303678,10.73250668,10.88470958,10.94456885,10.87857357,10.61393548,10.8568958,10.49290261,10.54690486,10.57630125,11.11571009,11.32691918,10.74578976
0.0067,11.01305471,10.73258701,10.88479065,10.94465076,10.87865525,10.61401638,10.8569352,10.49297721,10.54696601,10.57635654,11.11579242,11.32701442,10.7458703
0.00675,11.01307249,10.73266677,10.88487113,10.94473208,10.87873636,10.61409676,10.85697417,10.49305122,10.54702669,10.57641142,11.11587412,11.32710851,10.74595027
0.0068,11.0130901,10.73274594,10.88495099,10.94481278,10.87881687,10.6141766,10.85701268,10.49312462,10.54708689,10.57646588,11.11595515,11.3272014,10.74602964
0.00685,11.01310755,10.73282449,10.8850302,10.94489284,10.87889675,10.61425587,10.85705072,10.4931974,10.54714658,10.5765199,11.11603548,11.32729307,10.74610837
0.0069,11.01312482,10.73290238,10.88510874,10.94497222,10.87897597,10.61433455,10.85708829,10.49326952,10.54720575,10.57657345,11.1161151,11.32738349,10.74618644
0.00695,11.01314191,10.73297961,10.88518657,10.94505091,10.8790545,10.6144126,10.85712536,10.49334095,10.54726438,10.57662652,11.11619396,11.32747262,10.74626382
0.007,11.01315882,10.73305613,10.88526367,10.94512887,10.87913232,10.61449,10.85716193,10.49341168,10.54732243,10.57667909,11.11627205,11.32756043,10.74634049
0.00705,11.01317554,10.73313192,10.88534002,10.94520607,10.87920941,10.61456671,10.85719798,10.49348167,10.54737991,10.57673115,11.11634934,11.32764689,10.74641642
0.0071,11.01319206,10.73320696,10.88541558,10.9452825,10.87928572,10.61464273,10.8572335,10.49355091,10.54743677,10.57678266,11.11642579,11.32773196,10.74649158
0.00715,11.01320837,10.73328122,10.88549034,10.94535811,10.87936124,10.61471801,10.85726847,10.49361937,10.54749301,10.57683363,11.11650139,11.32781563,10.74656595
0.0072,11.01322448,10.73335466,10.88556426,10.94543289,10.87943595,10.61479253,10.85730289,10.49368703,10.5475486,10.57688401,11.1165761,11.32789786,10.74663949
0.00725,11.01324037,10.73342728,10.88563731,10.94550681,10.8795098,10.61486627,10.85733675,10.49375385,10.54760353,10.57693381,11.1166499,11.32797863,10.74671219
0.0073,11.01325604,10.73349904,10.88570948,10.94557984,10.87958279,10.6149392,10.85737002,10.49381983,10.54765778,10.57698301,11.11672277,11.32805789,10.74678402
0.00735,11.01327149,10.73356991,10.88578074,10.94565196,10.87965487,10.61501129,10.8574027,10.49388493,10.54771132,10.57703157,11.11679467,11.32813563,10.74685496
0.0074,11.01328671,10.73363987,10.88585106,10.94572314,10.87972604,10.61508252,10.85743478,10.49394913,10.54776413,10.5770795,11.11686559,11.32821182,10.74692497
0.00745,11.01330169,10.73370891,10.88592042,10.94579336,10.87979625,10.61515287,10.85746625,10.49401241,10.54781621,10.57712677,11.1169355,11.32828643,10.74699404
0.0075,11.01331642,10.73377698,10.8859888,10.94586259,10.8798655,10.61522231,10.8574971,10.49407475,10.54786753,10.57717336,11.11700437,11.32835944,10.74706214
0.00755,11.01333091,10.73384408,10.88605616,10.94593081,10.87993375,10.61529081,10.8575273,10.49413613,10.54791807,10.57721926,11.11707218,11.32843082,10.74712925
0.0076,11.01334515,10.73391018,10.88612249,10.945998,10.88000098,10.61535835,10.85755687,10.49419653,10.54796782,10.57726446,11.11713891,11.32850054,10.74719535
0.00765,11.01335914,10.73397524,10.88618777,10.94606413,10.88006717,10.61542492,10.85758577,10.49425591,10.54801676,10.57730893,11.11720454,11.32856858,10.7472604
0.0077,11.01337286,10.73403926,10.88625196,10.94612918,10.88013229,10.61549048,10.85761402,10.49431428,10.54806487,10.57735267,11.11726903,11.32863492,10.74732439
0.00775,11.01338631,10.73410221,10.88631506,10.94619312,10.88019632,10.61555501,10.85764158,10.49437159,10.54811213,10.57739565,11.11733237,11.32869953,10.7473873
0.0078,11.01339949,10.73416406,10.88637703,10.94625594,10.88025924,10.61561849,10.85766846,10.49442784,10.54815853,10.57743786,11.11739454,11.3287624,10.74744911
0.00785,11.0134124,10.7342248,10.88643786,10.94631761,10.88032103,10.61568089,10.85769465,10.494483,10.54820405,10.57747929,11.11745551,11.32882349,10.74750978
0.0079,11.01342503,10.7342844,10.88649752,10.94637811,10.88038166,10.61574221,10.85772013,10.49453706,10.54824868,10.57751992,11.11751527,11.32888279,10.74756931
0.00795,11.01343737,10.73434285,10.886556,10.94643742,10.88044112,10.61580241,10.8577449,10.49458999,10.5482924,10.57755974,11.11757379,11.32894028,10.74762767
