"Time","Subsystem #1|CTLs|Vars|Vrms_1","Subsystem #1|CTLs|Vars|Vrms_10","Subsystem #1|CTLs|Vars|Vrms_11","Subsystem #1|CTLs|Vars|Vrms_12","Subsystem #1|CTLs|Vars|Vrms_13","Subsystem #1|CTLs|Vars|Vrms_14","Subsystem #1|CTLs|Vars|Vrms_2","Subsystem #1|CTLs|Vars|Vrms_3","Subsystem #1|CTLs|Vars|Vrms_4","Subsystem #1|CTLs|Vars|Vrms_5","Subsystem #1|CTLs|Vars|Vrms_6","Subsystem #1|CTLs|Vars|Vrms_8","Subsystem #1|CTLs|Vars|Vrms_9"
0.0052,11.0124458,10.73039909,10.88249997,10.9423353,10.87638402,10.61194018,10.85533162,10.49068428,10.54516672,10.57474279,11.11334311,11.32337556,10.74366754
0.00525,11.01244999,10.73041332,10.88251491,10.94235056,10.87639906,10.61195409,10.85534214,10.49069992,10.545179,10.57475395,11.11335901,11.32339352,10.74368171
0.0053,11.01245424,10.73042778,10.88253009,10.94236606,10.87641435,10.61196824,10.85535281,10.4907158,10.54519147,10.57476528,11.11337515,11.32341163,10.74369611
0.00535,11.01245855,10.73044245,10.88254549,10.94238181,10.87642988,10.61198262,10.8553636,10.49073193,10.54520412,10.57477679,11.11339154,11.32342988,10.74371072
0.0054,11.01246292,10.73045735,10.88256113,10.9423978,10.87644565,10.61199724,10.85537453,10.49074829,10.54521695,10.57478846,11.11340816,11.32344826,10.74372554
0.00545,11.01246735,10.73047245,10.88257698,10.94241402,10.87646165,10.61201208,10.85538558,10.49076488,10.54522996,10.57480031,11.11342501,11.32346677,10.74374057
0.0055,11.01247184,10.73048777,10.88259305,10.94243046,10.87647787,10.61202714,10.85539676,10.49078169,10.54524314,10.57481231,11.11344209,11.3234854,10.7437558
0.00555,11.01247639,10.73050328,10.88260933,10.94244713,10.87649432,10.61204242,10.85540805,10.49079872,10.54525648,10.57482448,11.11345938,11.32350413,10.74377122
0.0056,11.01248099,10.73051899,10.88262581,10.94246401,10.87651098,10.6120579,10.85541946,10.49081596,10.54526999,10.57483679,11.11347688,11.32352298,10.74378683
0.00565,11.01248565,10.73053489,10.88264249,10.9424811,10.87652784,10.61207359,10.85543098,10.49083341,10.54528365,10.57484926,11.11349459,11.32354192,10.74380262
0.0057,11.01249035,10.73055097,10.88265935,10.94249839,10.87654491,10.61208947,10.8554426,10.49085105,10.54529747,10.57486187,11.11351249,11.32356095,10.7438186
0.00575,11.01249511,10.73056723,10.88267641,10.94251588,10.87656218,10.61210555,10.85545432,10.49086889,10.54531143,10.57487462,11.11353059,11.32358008,10.74383474
0.0058,11.01249991,10.73058367,10.88269364,10.94253355,10.87657963,10.61212181,10.85546615,10.49088692,10.54532554,10.57488751,11.11354888,11.32359927,10.74385105
0.00585,11.01250476,10.73060027,10.88271105,10.94255142,10.87659727,10.61213825,10.85547806,10.49090512,10.54533978,10.57490052,11.11356734,11.32361854,10.74386752
0.0059,11.01250965,10.73061703,10.88272863,10.94256945,10.87661509,10.61215487,10.85549007,10.4909235,10.54535416,10.57491367,11.11358598,11.32363788,10.74388415
0.00595,11.01251459,10.73063395,10.88274636,10.94258766,10.87663308,10.61217166,10.85550216,10.49094204,10.54536866,10.57492693,11.11360478,11.32365727,10.74390093
0.006,11.01251957,10.73065101,10.88276425,10.94260604,10.87665123,10.6121886,10.85551433,10.49096075,10.54538328,10.57494031,11.11362374,11.32367672,10.74391784
0.00605,11.01252459,10.73066822,10.88278229,10.94262457,10.87666954,10.61220571,10.85552658,10.49097961,10.54539802,10.57495381,11.11364286,11.32369621,10.7439349
0.0061,11.01252964,10.73068557,10.88280047,10.94264326,10.876688,10.61222297,10.8555389,10.49099861,10.54541287,10.57496741,11.11366212,11.32371574,10.74395209
0.00615,11.01253473,10.73070305,10.88281878,10.94266208,10.87670661,10.61224037,10.85555128,10.49101776,10.54542783,10.57498111,11.11368152,11.32373529,10.7439694
0.0062,11.01253986,10.73072065,10.88283722,10.94268105,10.87672535,10.61225791,10.85556373,10.49103704,10.54544289,10.57499491,11.11370105,11.32375487,10.74398683
0.00625,11.01254501,10.73073837,10.88285579,10.94270015,10.87674423,10.61227558,10.85557624,10.49105644,10.54545804,10.57500881,11.11372071,11.32377447,10.74400437
0.0063,11.0125502,10.7307562,10.88287447,10.94271937,10.87676323,10.61229337,10.8555888,10.49107597,10.54547328,10.57502279,11.11374049,11.32379408,10.74402202
0.00635,11.01255541,10.73077413,10.88289326,10.94273871,10.87678235,10.61231129,10.85560142,10.4910956,10.54548861,10.57503685,11.11376037,11.32381369,10.74403976
0.0064,11.01256066,10.73079217,10.88291215,10.94275816,10.87680158,10.61232932,10.85561407,10.49111535,10.54550402,10.57505099,11.11378036,11.32383329,10.74405761
0.00645,11.01256592,10.7308103,10.88293114,10.94277772,10.87682092,10.61234746,10.85562677,10.49113519,10.5455195,10.57506521,11.11380045,11.32385289,10.74407553
0.0065,11.01257121,10.73082851,10.88295022,10.94279737,10.87684036,10.61236569,10.85563951,10.49115512,10.54553505,10.57507949,11.11382063,11.32387246,10.74409354
0.00655,11.01257652,10.73084681,10.88296938,10.94281711,10.87685988,10.61238402,10.85565227,10.49117514,10.54555066,10.57509384,11.11384089,11.32389201,10.74411163
0.0066,11.01258185,10.73086518,10.88298861,10.94283694,10.87687949,10.61240244,10.85566507,10.49119524,10.54556633,10.57510824,11.11386123,11.32391153,10.74412978
0.00665,11.0125872,10.73088361,10.88300791,10.94285684,10.87689918,10.61242094,10.85567789,10.49121541,10.54558205,10.5751227,11.11388163,11.32393101,10.74414799
0.0067,11.01259256,10.73090211,10.88302728,10.94287681,10.87691894,10.61243951,10.85569072,10.49123563,10.54559782,10.5751372,11.1139021,11.32395044,10.74416626
0.00675,11.01259794,10.73092066,10.88304669,10.94289684,10.87693876,10.61245815,10.85570357,10.49125592,10.54561363,10.57515174,11.11392262,11.32396982,10.74418458
0.0068,11.01260332,10.73093925,10.88306616,10.94291692,10.87695863,10.61247685,10.85571643,10.49127625,10.54562947,10.57516633,11.11394318,11.32398915,10.74420294
0.00685,11.01260872,10.73095789,10.88308567,10.94293706,10.87697856,10.6124956,10.85572929,10.49129663,10.54564534,10.57518094,11.11396379,11.3240084,10.74422133
0.0069,11.01261413,10.73097656,10.88310521,10.94295723,10.87699852,10.61251441,10.85574215,10.49131704,10.54566123,10.57519558,11.11398443,11.32402758,10.74423976
0.00695,11.01261954,10.73099526,10.88312478,10.94297744,10.87701852,10.61253325,10.85575501,10.49133748,10.54567715,10.57521024,11.11400509,11.32404668,10.74425821
0.007,11.01262495,10.73101397,10.88314436,10.94299767,10.87703855,10.61255213,10.85576786,10.49135793,10.54569307,10.57522492,11.11402577,11.32406569,10.74427667
0.00705,11.01263036,10.73103271,10.88316396,10.94301792,10.8770586,10.61257103,10.85578069,10.4913784,10.545709,10.57523961,11.11404645,11.32408461,10.74429514
0.0071,11.01263578,10.73105145,10.88318357,10.94303819,10.87707867,10.61258996,10.85579351,10.49139888,10.54572493,10.5752543,11.11406715,11.32410343,10.74431362
0.00715,11.01264119,10.73107019,10.88320318,10.94305845,10.87709874,10.6126089,10.8558063,10.49141935,10.54574086,10.575269,11.11408783,11.32412214,10.74433209
0.0072,11.0126466,10.73108892,10.88322278,10.94307872,10.8771188,10.61262785,10.85581906,10.49143981,10.54575678,10.57528369,11.11410851,11.32414074,10.74435055
0.00725,11.01265201,10.73110764,10.88324236,10.94309898,10.87713887,10.6126468,10.8558318,10.49146026,10.54577268,10.57529837,11.11412916,11.32415922,10.74436899
0.0073,11.0126574,10.73112635,10.88326192,10.94311921,10.87715891,10.61266574,10.85584449,10.49148068,10.54578856,10.57531304,11.11414979,11.32417757,10.74438741
0.00735,11.01266279,10.73114502,10.88328145,10.94313943,10.87717894,10.61268467,10.85585715,10.49150107,10.54580441,10.57532768,11.11417039,11.32419578,10.74440581
0.0074,11.01266817,10.73116367,10.88330095,10.94315961,10.87719893,10.61270358,10.85586976,10.49152143,10.54582023,10.57534231,11.11419094,11.32421386,10.74442416
0.00745,11.01267353,10.73118227,10.88332041,10.94317976,10.87721889,10.61272246,10.85588232,10.49154174,10.54583601,10.5753569,11.11421144,11.32423179,10.74444247
0.0075,11.01267887,10.73120083,10.88333981,10.94319985,10.8772388,10.61274131,10.85589483,10.49156199,10.54585175,10.57537145,11.11423189,11.32424957,10.74446074
0.00755,11.0126842,10.73121934,10.88335916,10.9432199,10.87725867,10.61276012,10.85590728,10.49158219,10.54586744,10.57538596,11.11425228,11.32426718,10.74447894
0.0076,11.01268951,10.73123779,10.88337845,10.94323989,10.87727847,10.61277889,10.85591966,10.49160232,10.54588307,10.57540043,11.11427259,11.32428464,10.74449709
0.00765,11.0126948,10.73125617,10.88339767,10.9432598,10.87729822,10.6127976,10.85593198,10.49162237,10.54589864,10.57541485,11.11429283,11.32430192,10.74451517
0.0077,11.01270007,10.73127448,10.88341681,10.94327965,10.87731789,10.61281625,10.85594422,10.49164234,10.54591414,10.57542921,11.11431298,11.32431902,10.74453317
0.00775,11.01270531,10.73129271,10.88343586,10.94329941,10.87733748,10.61283484,10.85595639,10.49166223,10.54592958,10.57544351,11.11433304,11.32433594,10.74455109
0.0078,11.01271053,10.73131086,10.88345483,10.94331909,10.87735699,10.61285336,10.85596848,10.49168202,10.54594493,10.57545774,11.114353,11.32435267,10.74456892
0.00785,11.01271571,10.73132892,10.8834737,10.94333867,10.8773764,10.61287179,10.85598048,10.4917017,10.5459602,10.5754719,11.11437286,11.32436921,10.74458666
0.0079,11.01272087,10.73134688,10.88349247,10.94335815,10.87739572,10.61289014,10.85599239,10.49172128,10.54597539,10.57548598,11.1143926,11.32438554,10.74460429
0.00795,11.012726,10.73136473,10.88351112,10.94337751,10.87741493,10.6129084,10.85600421,10.49174074,10.54599048,10.57549998,11.11441222,11.32440167,10.74462182
